Time,Device name,Chip Time(),Angle X(°)
 12:33:21.985,fe:77:90:13:0e:6b, 2015-01-01 00:24:25.080, -14.678,
 12:33:22.072,fe:77:90:13:0e:6b, 2015-01-01 00:24:25.705, -10.882,
 12:33:22.106,cd:75:20:e1:ef:ef, 2015-01-01 00:24:05.755, -9.207,
 12:33:22.192,fe:77:90:13:0e:6b, 2015-01-01 00:24:25.705, -8.218,
 12:33:22.196,cd:75:20:e1:ef:ef, 2015-01-01 00:24:05.755, -5.889,
 12:33:22.316,fe:77:90:13:0e:6b, 2015-01-01 00:24:25.705, -6.356,
 12:33:22.316,cd:75:20:e1:ef:ef, 2015-01-01 00:24:05.755, -3.351,
 12:33:22.404,fe:77:90:13:0e:6b, 2015-01-01 00:24:25.705, -5.944,
 12:33:22.406,cd:75:20:e1:ef:ef, 2015-01-01 00:24:06.140, -1.176,
 12:33:22.462,fe:77:90:13:0e:6b, 2015-01-01 00:24:26.095, -6.053,
 12:33:22.525,cd:75:20:e1:ef:ef, 2015-01-01 00:24:06.140, -0.824,
 12:33:22.583,fe:77:90:13:0e:6b, 2015-01-01 00:24:26.095, -6.372,
 12:33:22.586,cd:75:20:e1:ef:ef, 2015-01-01 00:24:06.140, -1.379,
 12:33:22.673,fe:77:90:13:0e:6b, 2015-01-01 00:24:26.095, -5.845,
 12:33:22.737,cd:75:20:e1:ef:ef, 2015-01-01 00:24:06.140, -3.06,
 12:33:22.795,cd:75:20:e1:ef:ef, 2015-01-01 00:24:06.500, -4.07,
 12:33:22.823,fe:77:90:13:0e:6b, 2015-01-01 00:24:26.480, -5.081,
 12:33:22.884,fe:77:90:13:0e:6b, 2015-01-01 00:24:26.480, -4.85,
 12:33:22.945,cd:75:20:e1:ef:ef, 2015-01-01 00:24:06.500, -4.603,
 12:33:23.002,fe:77:90:13:0e:6b, 2015-01-01 00:24:26.480, -3.939,
 12:33:23.004,cd:75:20:e1:ef:ef, 2015-01-01 00:24:06.500, -4.779,
 12:33:23.062,fe:77:90:13:0e:6b, 2015-01-01 00:24:26.480, -3.587,
 12:33:23.124,cd:75:20:e1:ef:ef, 2015-01-01 00:24:06.885, -4.872,
 12:33:23.215,cd:75:20:e1:ef:ef, 2015-01-01 00:24:06.885, -5.339,
 12:33:23.244,fe:77:90:13:0e:6b, 2015-01-01 00:24:26.480, -3.164,
 12:33:23.272,fe:77:90:13:0e:6b, 2015-01-01 00:24:26.895, -2.39,
 12:33:23.335,cd:75:20:e1:ef:ef, 2015-01-01 00:24:06.885, -5.548,
 12:33:23.393,fe:77:90:13:0e:6b, 2015-01-01 00:24:26.895, -1.67,
 12:33:23.395,cd:75:20:e1:ef:ef, 2015-01-01 00:24:06.885, -5.993,
 12:33:23.483,fe:77:90:13:0e:6b, 2015-01-01 00:24:26.895, -1.868,
 12:33:23.517,cd:75:20:e1:ef:ef, 2015-01-01 00:24:06.885, -5.845,
 12:33:23.605,cd:75:20:e1:ef:ef, 2015-01-01 00:24:07.300, -5.993,
 12:33:23.697,fe:77:90:13:0e:6b, 2015-01-01 00:24:26.895, -1.967,
 12:33:23.722,fe:77:90:13:0e:6b, 2015-01-01 00:24:27.285, -1.895,
 12:33:23.725,cd:75:20:e1:ef:ef, 2015-01-01 00:24:07.300, -4.779,
 12:33:23.813,fe:77:90:13:0e:6b, 2015-01-01 00:24:27.285, -1.714,
 12:33:23.818,cd:75:20:e1:ef:ef, 2015-01-01 00:24:07.300, -2.269,
 12:33:23.874,fe:77:90:13:0e:6b, 2015-01-01 00:24:27.285, -1.802,
 12:33:23.935,cd:75:20:e1:ef:ef, 2015-01-01 00:24:07.660, -1.763,
 12:33:23.992,fe:77:90:13:0e:6b, 2015-01-01 00:24:27.285, -2.324,
 12:33:24.026,cd:75:20:e1:ef:ef, 2015-01-01 00:24:07.660, -1.483,
 12:33:24.083,fe:77:90:13:0e:6b, 2015-01-01 00:24:27.285, -2.362,
 12:33:24.116,cd:75:20:e1:ef:ef, 2015-01-01 00:24:07.660, -1.313,
 12:33:24.202,fe:77:90:13:0e:6b, 2015-01-01 00:24:27.820, -2.148,
 12:33:24.206,cd:75:20:e1:ef:ef, 2015-01-01 00:24:07.660, -1.428,
 12:33:24.322,fe:77:90:13:0e:6b, 2015-01-01 00:24:27.820, -1.934,
 12:33:24.325,cd:75:20:e1:ef:ef, 2015-01-01 00:24:08.045, -1.307,
 12:33:24.414,fe:77:90:13:0e:6b, 2015-01-01 00:24:27.820, -1.906,
 12:33:24.415,cd:75:20:e1:ef:ef, 2015-01-01 00:24:08.045, -1.329,
 12:33:24.505,fe:77:90:13:0e:6b, 2015-01-01 00:24:27.820, -2.395,
 12:33:24.535,cd:75:20:e1:ef:ef, 2015-01-01 00:24:08.045, -1.368,
 12:33:24.623,fe:77:90:13:0e:6b, 2015-01-01 00:24:28.270, -2.34,
 12:33:24.627,cd:75:20:e1:ef:ef, 2015-01-01 00:24:08.045, -1.285,
 12:33:24.683,fe:77:90:13:0e:6b, 2015-01-01 00:24:28.270, -2.071,
 12:33:24.745,cd:75:20:e1:ef:ef, 2015-01-01 00:24:08.405, -1.148,
 12:33:24.805,cd:75:20:e1:ef:ef, 2015-01-01 00:24:08.405, -1.544,
