Time,Device name,Chip Time(),Angle X(°)
 12:19:27.444,fe:77:90:13:0e:6b, 2015-01-01 00:12:34.005, -11.464,
 12:19:27.475,cd:75:20:e1:ef:ef, 2015-01-01 00:12:28.020, 5.554,
 12:19:27.562,fe:77:90:13:0e:6b, 2015-01-01 00:12:34.360, -11.459,
 12:19:27.596,cd:75:20:e1:ef:ef, 2015-01-01 00:12:28.020, 6.691,
 12:19:27.653,fe:77:90:13:0e:6b, 2015-01-01 00:12:34.360, -11.607,
 12:19:27.684,cd:75:20:e1:ef:ef, 2015-01-01 00:12:28.020, 6.79,
 12:19:27.743,fe:77:90:13:0e:6b, 2015-01-01 00:12:34.360, -11.794,
 12:19:27.836,cd:75:20:e1:ef:ef, 2015-01-01 00:12:28.375, 6.163,
 12:19:27.896,cd:75:20:e1:ef:ef, 2015-01-01 00:12:28.375, 5.142,
 12:19:27.922,fe:77:90:13:0e:6b, 2015-01-01 00:12:34.360, -11.843,
 12:19:27.922,fe:77:90:13:0e:6b, 2015-01-01 00:12:34.360, -11.86,
 12:19:28.071,fe:77:90:13:0e:6b, 2015-01-01 00:12:34.720, -12.085,
 12:19:28.073,cd:75:20:e1:ef:ef, 2015-01-01 00:12:28.375, 4.894,
 12:19:28.075,cd:75:20:e1:ef:ef, 2015-01-01 00:12:28.375, 4.713,
 12:19:28.132,fe:77:90:13:0e:6b, 2015-01-01 00:12:34.720, -12.502,
 12:19:28.193,cd:75:20:e1:ef:ef, 2015-01-01 00:12:28.855, 4.191,
 12:19:28.253,fe:77:90:13:0e:6b, 2015-01-01 00:12:34.720, -12.87,
 12:19:28.284,cd:75:20:e1:ef:ef, 2015-01-01 00:12:28.855, 1.11,
 12:19:28.341,fe:77:90:13:0e:6b, 2015-01-01 00:12:35.105, -14.244,
 12:19:28.404,cd:75:20:e1:ef:ef, 2015-01-01 00:12:28.855, -0.275,
 12:19:28.461,fe:77:90:13:0e:6b, 2015-01-01 00:12:35.105, -15.139,
 12:19:28.465,cd:75:20:e1:ef:ef, 2015-01-01 00:12:28.855, -3.098,
 12:19:28.555,fe:77:90:13:0e:6b, 2015-01-01 00:12:35.105, -15.392,
 12:19:28.588,cd:75:20:e1:ef:ef, 2015-01-01 00:12:28.855, -4.323,
 12:19:28.672,fe:77:90:13:0e:6b, 2015-01-01 00:12:35.465, -15.557,
 12:19:28.674,cd:75:20:e1:ef:ef, 2015-01-01 00:12:29.300, -5.197,
 12:19:28.733,fe:77:90:13:0e:6b, 2015-01-01 00:12:35.465, -15.617,
 12:19:28.825,cd:75:20:e1:ef:ef, 2015-01-01 00:12:29.300, -5.922,
 12:19:28.853,fe:77:90:13:0e:6b, 2015-01-01 00:12:35.465, -15.793,
 12:19:28.885,cd:75:20:e1:ef:ef, 2015-01-01 00:12:29.300, -6.828,
 12:19:28.944,fe:77:90:13:0e:6b, 2015-01-01 00:12:35.465, -16.282,
 12:19:29.005,cd:75:20:e1:ef:ef, 2015-01-01 00:12:29.300, -8.262,
 12:19:29.061,fe:77:90:13:0e:6b, 2015-01-01 00:12:35.465, -16.924,
 12:19:29.095,cd:75:20:e1:ef:ef, 2015-01-01 00:12:29.745, -9.673,
 12:19:29.151,fe:77:90:13:0e:6b, 2015-01-01 00:12:35.940, -17.77,
 12:19:29.244,cd:75:20:e1:ef:ef, 2015-01-01 00:12:29.745, -10.8,
 12:19:29.272,fe:77:90:13:0e:6b, 2015-01-01 00:12:35.940, -18.754,
 12:19:29.274,cd:75:20:e1:ef:ef, 2015-01-01 00:12:29.745, -11.635,
 12:19:29.332,fe:77:90:13:0e:6b, 2015-01-01 00:12:35.940, -20.034,
 12:19:29.424,cd:75:20:e1:ef:ef, 2015-01-01 00:12:29.745, -11.816,
 12:19:29.483,fe:77:90:13:0e:6b, 2015-01-01 00:12:35.940, -20.616,
 12:19:29.485,cd:75:20:e1:ef:ef, 2015-01-01 00:12:29.745, -12.2,
 12:19:29.541,fe:77:90:13:0e:6b, 2015-01-01 00:12:36.295, -21.028,
 12:19:29.603,cd:75:20:e1:ef:ef, 2015-01-01 00:12:29.745, -12.596,
 12:19:29.662,fe:77:90:13:0e:6b, 2015-01-01 00:12:36.295, -20.792,
 12:19:29.693,cd:75:20:e1:ef:ef, 2015-01-01 00:12:30.340, -12.898,
 12:19:29.751,fe:77:90:13:0e:6b, 2015-01-01 00:12:36.295, -20.347,
 12:19:29.815,cd:75:20:e1:ef:ef, 2015-01-01 00:12:30.340, -13.266,
 12:19:29.873,fe:77:90:13:0e:6b, 2015-01-01 00:12:36.685, -20.083,
 12:19:29.874,cd:75:20:e1:ef:ef, 2015-01-01 00:12:30.340, -13.052,
 12:19:29.961,fe:77:90:13:0e:6b, 2015-01-01 00:12:36.685, -19.748,
 12:19:29.994,cd:75:20:e1:ef:ef, 2015-01-01 00:12:30.340, -13.184,
 12:19:30.081,fe:77:90:13:0e:6b, 2015-01-01 00:12:36.685, -17.743,
 12:19:30.084,cd:75:20:e1:ef:ef, 2015-01-01 00:12:30.700, -13.024,
 12:19:30.142,fe:77:90:13:0e:6b, 2015-01-01 00:12:36.685, -17.463,
 12:19:30.205,cd:75:20:e1:ef:ef, 2015-01-01 00:12:30.700, -12.706,
 12:19:30.262,fe:77:90:13:0e:6b, 2015-01-01 00:12:36.685, -18.369,
 12:19:30.295,cd:75:20:e1:ef:ef, 2015-01-01 00:12:30.700, -11.948,
 12:19:30.352,fe:77:90:13:0e:6b, 2015-01-01 00:12:37.130, -18.309,
 12:19:30.415,cd:75:20:e1:ef:ef, 2015-01-01 00:12:31.055, -11.19,
 12:19:30.472,fe:77:90:13:0e:6b, 2015-01-01 00:12:37.130, -17.578,
 12:19:30.504,cd:75:20:e1:ef:ef, 2015-01-01 00:12:31.055, -10.102,
 12:19:30.562,fe:77:90:13:0e:6b, 2015-01-01 00:12:37.130, -16.853,
 12:19:30.624,cd:75:20:e1:ef:ef, 2015-01-01 00:12:31.055, -8.47,
 12:19:30.682,fe:77:90:13:0e:6b, 2015-01-01 00:12:37.130, -15.936,
 12:19:30.684,cd:75:20:e1:ef:ef, 2015-01-01 00:12:31.055, -6.158,
 12:19:30.772,fe:77:90:13:0e:6b, 2015-01-01 00:12:37.520, -15.101,
 12:19:30.807,cd:75:20:e1:ef:ef, 2015-01-01 00:12:31.055, -3.395,
 12:19:30.892,fe:77:90:13:0e:6b, 2015-01-01 00:12:37.520, -15.381,
 12:19:30.895,cd:75:20:e1:ef:ef, 2015-01-01 00:12:31.505, -1.664,
 12:19:31.013,fe:77:90:13:0e:6b, 2015-01-01 00:12:37.520, -15.139,
 12:19:31.015,cd:75:20:e1:ef:ef, 2015-01-01 00:12:31.505, -2.428,
