Time,Device name,Chip Time(),Angle X(°)
 12:01:38.972,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:35.665, 0.769,
 12:01:39.037,cd:75:20:e1:ef:ef, 2015-01-01 00:16:37.385, -1.154,
 12:01:39.091,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:35.665, 1.005,
 12:01:39.180,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:35.665, -0.802,
 12:01:39.187,cd:75:20:e1:ef:ef, 2015-01-01 00:16:37.385, -1.241,
 12:01:39.246,cd:75:20:e1:ef:ef, 2015-01-01 00:16:37.745, -1.121,
 12:01:39.300,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:36.080, -1.395,
 12:01:39.366,cd:75:20:e1:ef:ef, 2015-01-01 00:16:37.745, -1.703,
 12:01:39.390,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:36.080, -0.89,
 12:01:39.428,cd:75:20:e1:ef:ef, 2015-01-01 00:16:37.745, -1.362,
 12:01:39.512,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:36.080, -0.11,
 12:01:39.577,cd:75:20:e1:ef:ef, 2015-01-01 00:16:37.745, -0.368,
 12:01:39.601,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:36.080, 1.225,
 12:01:39.635,cd:75:20:e1:ef:ef, 2015-01-01 00:16:38.130, 1.873,
 12:01:39.721,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:36.080, 2.9,
 12:01:39.756,cd:75:20:e1:ef:ef, 2015-01-01 00:16:38.130, 1.329,
 12:01:39.780,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:36.495, 1.719,
 12:01:39.846,cd:75:20:e1:ef:ef, 2015-01-01 00:16:38.130, 1.104,
 12:01:39.901,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:36.495, 1.373,
 12:01:39.966,cd:75:20:e1:ef:ef, 2015-01-01 00:16:38.130, 0.324,
 12:01:39.991,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:36.495, 2.065,
 12:01:40.056,cd:75:20:e1:ef:ef, 2015-01-01 00:16:38.520, 0.725,
 12:01:40.112,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:36.495, 3.071,
 12:01:40.201,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:36.915, 3.691,
 12:01:40.206,cd:75:20:e1:ef:ef, 2015-01-01 00:16:38.520, 1.697,
 12:01:40.266,cd:75:20:e1:ef:ef, 2015-01-01 00:16:38.520, 3.84,
 12:01:40.320,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:36.915, 4.351,
 12:01:40.355,cd:75:20:e1:ef:ef, 2015-01-01 00:16:38.520, 3.994,
 12:01:40.380,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:36.915, 4.51,
 12:01:40.446,cd:75:20:e1:ef:ef, 2015-01-01 00:16:38.935, 3.488,
 12:01:40.502,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:36.915, 2.505,
 12:01:40.566,cd:75:20:e1:ef:ef, 2015-01-01 00:16:38.935, 2.95,
 12:01:40.591,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:37.300, 2.659,
 12:01:40.656,cd:75:20:e1:ef:ef, 2015-01-01 00:16:38.935, 2.587,
 12:01:40.711,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:37.300, 2.807,
 12:01:40.802,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:37.300, 3.768,
 12:01:40.806,cd:75:20:e1:ef:ef, 2015-01-01 00:16:38.935, 2.582,
 12:01:40.836,cd:75:20:e1:ef:ef, 2015-01-01 00:16:39.325, 3.543,
 12:01:40.921,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:37.660, 4.125,
 12:01:40.956,cd:75:20:e1:ef:ef, 2015-01-01 00:16:39.325, 4.543,
 12:01:41.012,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:37.660, 5.043,
 12:01:41.045,cd:75:20:e1:ef:ef, 2015-01-01 00:16:39.325, 3.466,
 12:01:41.131,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:37.660, 4.208,
 12:01:41.166,cd:75:20:e1:ef:ef, 2015-01-01 00:16:39.680, 2.422,
 12:01:41.192,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:37.660, 2.703,
 12:01:41.256,cd:75:20:e1:ef:ef, 2015-01-01 00:16:39.680, 1.62,
 12:01:41.311,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:37.985, 1.06,
 12:01:41.376,cd:75:20:e1:ef:ef, 2015-01-01 00:16:39.680, 1.697,
 12:01:41.402,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:37.985, 0.989,
 12:01:41.436,cd:75:20:e1:ef:ef, 2015-01-01 00:16:39.680, 1.791,
 12:01:41.521,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:37.985, 3.263,
 12:01:41.586,cd:75:20:e1:ef:ef, 2015-01-01 00:16:39.680, 1.208,
 12:01:41.613,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:38.345, 4.268,
 12:01:41.647,cd:75:20:e1:ef:ef, 2015-01-01 00:16:40.095, 0.687,
 12:01:41.730,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:38.345, 4.625,
 12:01:41.766,cd:75:20:e1:ef:ef, 2015-01-01 00:16:40.095, -0.368,
 12:01:41.791,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:38.345, 5.477,
 12:01:41.856,cd:75:20:e1:ef:ef, 2015-01-01 00:16:40.095, -1.807,
 12:01:41.941,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:38.345, 3.433,
 12:01:41.978,cd:75:20:e1:ef:ef, 2015-01-01 00:16:40.095, -1.763,
 12:01:42.000,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:38.345, 2.164,
 12:01:42.066,cd:75:20:e1:ef:ef, 2015-01-01 00:16:40.515, -2.516,
 12:01:42.121,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:38.850, 1.967,
 12:01:42.186,cd:75:20:e1:ef:ef, 2015-01-01 00:16:40.515, -2.966,
 12:01:42.211,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:38.850, -0.187,
 12:01:42.276,cd:75:20:e1:ef:ef, 2015-01-01 00:16:40.515, -2.78,
 12:01:42.360,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:38.850, -2.609,
 12:01:42.366,cd:75:20:e1:ef:ef, 2015-01-01 00:16:40.515, -2.274,
 12:01:42.393,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:38.850, -3.45,
 12:01:42.456,cd:75:20:e1:ef:ef, 2015-01-01 00:16:40.900, -2.483,
 12:01:42.541,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:38.850, -4.065,
 12:01:42.600,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:39.295, -4.032,
 12:01:42.665,cd:75:20:e1:ef:ef, 2015-01-01 00:16:40.900, -2.543,
 12:01:42.696,cd:75:20:e1:ef:ef, 2015-01-01 00:16:40.900, -2.752,
 12:01:42.721,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:39.295, -2.461,
 12:01:42.810,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:39.295, -1.412,
 12:01:42.846,cd:75:20:e1:ef:ef, 2015-01-01 00:16:40.900, -3.312,
 12:01:42.877,cd:75:20:e1:ef:ef, 2015-01-01 00:16:40.900, -3.582,
 12:01:42.930,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:39.685, -0.835,
 12:01:43.022,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:39.685, 0.115,
 12:01:43.056,cd:75:20:e1:ef:ef, 2015-01-01 00:16:41.440, -3.906,
 12:01:43.086,cd:75:20:e1:ef:ef, 2015-01-01 00:16:41.440, -5.109,
 12:01:43.141,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:39.685, 1.159,
 12:01:43.207,cd:75:20:e1:ef:ef, 2015-01-01 00:16:41.440, -5.9,
 12:01:43.232,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:39.685, 1.555,
 12:01:43.351,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:39.685, 1.879,
 12:01:43.356,cd:75:20:e1:ef:ef, 2015-01-01 00:16:41.440, -4.933,
 12:01:43.410,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:40.100, 4.515,
 12:01:43.446,cd:75:20:e1:ef:ef, 2015-01-01 00:16:41.440, -3.845,
 12:01:43.532,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:40.100, 6.262,
 12:01:43.651,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:40.100, 6.57,
 12:01:43.741,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:40.100, 5.021,
 12:01:43.776,cd:75:20:e1:ef:ef, 2015-01-01 00:16:41.440, -3.538,
 12:01:43.836,cd:75:20:e1:ef:ef, 2015-01-01 00:16:41.440, -3.153,
 12:01:43.862,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:40.490, 4.466,
 12:01:43.951,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:40.490, 4.444,
 12:01:43.956,cd:75:20:e1:ef:ef, 2015-01-01 00:16:41.440, -2.648,
 12:01:43.987,cd:75:20:e1:ef:ef, 2015-01-01 00:16:41.440, -2.346,
 12:01:43.987,cd:75:20:e1:ef:ef, 2015-01-01 00:16:41.440, -2.109,
 12:01:43.989,cd:75:20:e1:ef:ef, 2015-01-01 00:16:42.360, -2.362,
 12:01:44.042,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:40.490, 4.664,
 12:01:44.164,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:40.490, 4.697,
 12:01:44.221,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:40.905, 3.851,
 12:01:44.226,cd:75:20:e1:ef:ef, 2015-01-01 00:16:42.360, -3.51,
 12:01:44.226,cd:75:20:e1:ef:ef, 2015-01-01 00:16:42.360, -6.762,
 12:01:44.341,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:40.905, 0.11,
 12:01:44.376,cd:75:20:e1:ef:ef, 2015-01-01 00:16:42.360, -11.492,
 12:01:44.406,cd:75:20:e1:ef:ef, 2015-01-01 00:16:42.360, -17.166,
 12:01:44.432,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:40.905, -5.394,
 12:01:44.467,cd:75:20:e1:ef:ef, 2015-01-01 00:16:42.360, -24.027,
 12:01:44.582,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:40.905, -13.881,
 12:01:44.611,ea:e4:fd:d7:dc:2a, 2015-01-01 00:16:41.295, -23.621,
 12:01:44.646,cd:75:20:e1:ef:ef, 2015-01-01 00:16:43.045, 0,
