Time,Device name,Chip Time(),Angle X(°)
 12:13:41.337,cd:75:20:e1:ef:ef, 2015-01-01 00:06:44.460, -0.615,
 12:13:41.397,cd:75:20:e1:ef:ef, 2015-01-01 00:06:44.460, -0.599,
 12:13:41.422,fe:77:90:13:0e:6b, 2015-01-01 00:06:50.685, -51.548,
 12:13:41.481,fe:77:90:13:0e:6b, 2015-01-01 00:06:50.685, -51.328,
 12:13:41.514,cd:75:20:e1:ef:ef, 2015-01-01 00:06:44.785, -0.566,
 12:13:41.605,cd:75:20:e1:ef:ef, 2015-01-01 00:06:44.785, -0.588,
 12:13:41.605,fe:77:90:13:0e:6b, 2015-01-01 00:06:50.685, -51.608,
 12:13:41.692,fe:77:90:13:0e:6b, 2015-01-01 00:06:51.100, -51.608,
 12:13:41.725,cd:75:20:e1:ef:ef, 2015-01-01 00:06:44.785, -0.593,
 12:13:41.811,fe:77:90:13:0e:6b, 2015-01-01 00:06:51.100, -51.52,
 12:13:41.817,cd:75:20:e1:ef:ef, 2015-01-01 00:06:44.785, -0.566,
 12:13:41.932,fe:77:90:13:0e:6b, 2015-01-01 00:06:51.100, -51.625,
 12:13:41.933,cd:75:20:e1:ef:ef, 2015-01-01 00:06:45.205, -0.5,
 12:13:41.994,cd:75:20:e1:ef:ef, 2015-01-01 00:06:45.205, -0.483,
 12:13:42.023,fe:77:90:13:0e:6b, 2015-01-01 00:06:51.100, -51.454,
 12:13:42.111,fe:77:90:13:0e:6b, 2015-01-01 00:06:51.490, -51.592,
 12:13:42.114,cd:75:20:e1:ef:ef, 2015-01-01 00:06:45.205, -0.516,
 12:13:42.204,cd:75:20:e1:ef:ef, 2015-01-01 00:06:45.205, -0.577,
 12:13:42.232,fe:77:90:13:0e:6b, 2015-01-01 00:06:51.490, -51.768,
 12:13:42.293,fe:77:90:13:0e:6b, 2015-01-01 00:06:51.490, -51.954,
 12:13:42.324,cd:75:20:e1:ef:ef, 2015-01-01 00:06:45.620, -0.61,
 12:13:42.415,cd:75:20:e1:ef:ef, 2015-01-01 00:06:45.620, -0.67,
 12:13:42.415,fe:77:90:13:0e:6b, 2015-01-01 00:06:51.490, -51.943,
 12:13:42.503,fe:77:90:13:0e:6b, 2015-01-01 00:06:51.905, -50.625,
 12:13:42.536,cd:75:20:e1:ef:ef, 2015-01-01 00:06:45.620, -0.703,
 12:13:42.596,cd:75:20:e1:ef:ef, 2015-01-01 00:06:45.620, -0.72,
 12:13:42.622,fe:77:90:13:0e:6b, 2015-01-01 00:06:51.905, -47.494,
 12:13:42.714,fe:77:90:13:0e:6b, 2015-01-01 00:06:51.905, -42.457,
 12:13:42.744,cd:75:20:e1:ef:ef, 2015-01-01 00:06:45.980, -0.582,
 12:13:42.831,fe:77:90:13:0e:6b, 2015-01-01 00:06:52.265, -38.32,
 12:13:42.834,cd:75:20:e1:ef:ef, 2015-01-01 00:06:45.980, -0.214,
