Time,Device name,Chip Time(),Angle X(°)
 12:12:59.301,fe:77:90:13:0e:6b, 2015-01-01 00:06:08.925, -46.428,
 12:12:59.303,cd:75:20:e1:ef:ef, 2015-01-01 00:06:02.905, -1.148,
 12:12:59.392,fe:77:90:13:0e:6b, 2015-01-01 00:06:08.925, -47.692,
 12:12:59.423,cd:75:20:e1:ef:ef, 2015-01-01 00:06:02.905, -1.06,
 12:12:59.511,fe:77:90:13:0e:6b, 2015-01-01 00:06:09.280, -49.241,
 12:12:59.515,cd:75:20:e1:ef:ef, 2015-01-01 00:06:02.905, -0.95,
 12:12:59.601,fe:77:90:13:0e:6b, 2015-01-01 00:06:09.280, -49.889,
 12:12:59.634,cd:75:20:e1:ef:ef, 2015-01-01 00:06:03.260, -0.945,
 12:12:59.693,cd:75:20:e1:ef:ef, 2015-01-01 00:06:03.260, -0.989,
 12:12:59.722,fe:77:90:13:0e:6b, 2015-01-01 00:06:09.280, -50.867,
 12:12:59.781,fe:77:90:13:0e:6b, 2015-01-01 00:06:09.280, -52.026,
 12:12:59.813,cd:75:20:e1:ef:ef, 2015-01-01 00:06:03.260, -1.016,
 12:12:59.904,cd:75:20:e1:ef:ef, 2015-01-01 00:06:03.260, -0.912,
 12:12:59.932,fe:77:90:13:0e:6b, 2015-01-01 00:06:09.280, -53.635,
 12:12:59.991,fe:77:90:13:0e:6b, 2015-01-01 00:06:09.695, -55.399,
 12:13:00.024,cd:75:20:e1:ef:ef, 2015-01-01 00:06:03.680, -0.764,
 12:13:00.112,fe:77:90:13:0e:6b, 2015-01-01 00:06:09.695, -56.805,
 12:13:00.113,cd:75:20:e1:ef:ef, 2015-01-01 00:06:03.680, -0.626,
 12:13:00.202,fe:77:90:13:0e:6b, 2015-01-01 00:06:09.695, -58.645,
 12:13:00.235,cd:75:20:e1:ef:ef, 2015-01-01 00:06:03.680, -0.604,
 12:13:00.322,fe:77:90:13:0e:6b, 2015-01-01 00:06:10.085, -60.183,
 12:13:00.324,cd:75:20:e1:ef:ef, 2015-01-01 00:06:03.680, -0.588,
 12:13:00.411,fe:77:90:13:0e:6b, 2015-01-01 00:06:10.085, -61.265,
